idhh	idperson	idorighh	idorigperson	idpartner	idmother	idfather	dct	drgn1	drgn2	dwt	drgur	dag	dgn	dms	dec	deh	dey	les	yem	yse	dra	yiy	ypt	yprrt	poa	bot_s	bfa02_s	bdioa_s	bchmt_s	bun_s	tin_s	tscee_s	tscse_s	tscot_s	tscer_s	ils_dispy	ils_origy	ils_earns	ils_benmt	ils_bennt	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicdy	ils_sicer	ils_sicee	ils_sicse	ils_pen	ils_b1_bun	ils_b2_bfaed	ils_b2_bsaho	ils_b2_penhl	sid_h
139	13904	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
139	13905	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
139	13906	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
139	13907	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
140	14001	0	0	14002	14003	14004	0	0	0	1	0	37	1	2	0	2	0	3	1380	0	0	0	0	0	0	0	0	0	112,94	0	0	106,02	0	0	276	1386,92	1380	1380	112,94	0	112,94	112,94	0	0	382,02	276	106,02	0	0	0	112,94	0	0	1613066279
140	14002	0	0	14001	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
140	14003	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
140	14004	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
140	14005	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
140	14006	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
140	14007	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
141	14101	0	0	14102	14103	14104	0	0	0	1	0	37	1	2	0	2	0	3	1390	0	0	0	0	0	0	0	0	0	112,94	0	0	106,92	0	0	278	1396,02	1390	1390	112,94	0	112,94	112,94	0	0	384,92	278	106,92	0	0	0	112,94	0	0	1613066279
141	14102	0	0	14101	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
141	14103	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
141	14104	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
141	14105	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
141	14106	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
141	14107	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
142	14201	0	0	14202	14203	14204	0	0	0	1	0	37	1	2	0	2	0	3	1400	0	0	0	0	0	0	0	0	0	112,94	0	0	107,82	0	0	280	1405,12	1400	1400	112,94	0	112,94	112,94	0	0	387,82	280	107,82	0	0	0	112,94	0	0	1613066279
142	14202	0	0	14201	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
142	14203	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
142	14204	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
142	14205	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
142	14206	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
142	14207	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
143	14301	0	0	14302	14303	14304	0	0	0	1	0	37	1	2	0	2	0	3	1410	0	0	0	0	0	0	0	0	0	112,94	0	0	108,72	0	0	282	1414,22	1410	1410	112,94	0	112,94	112,94	0	0	390,72	282	108,72	0	0	0	112,94	0	0	1613066279
143	14302	0	0	14301	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
143	14303	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
143	14304	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
143	14305	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
143	14306	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
143	14307	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
144	14401	0	0	14402	14403	14404	0	0	0	1	0	37	1	2	0	2	0	3	1420	0	0	0	0	0	0	0	0	0	112,94	0	0	109,62	0	0	284	1423,32	1420	1420	112,94	0	112,94	112,94	0	0	393,62	284	109,62	0	0	0	112,94	0	0	1613066279
144	14402	0	0	14401	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
144	14403	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
144	14404	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
144	14405	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
144	14406	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
144	14407	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
145	14501	0	0	14502	14503	14504	0	0	0	1	0	37	1	2	0	2	0	3	1430	0	0	0	0	0	0	0	0	0	112,94	0	0	110,52	0	0	286	1432,42	1430	1430	112,94	0	112,94	112,94	0	0	396,52	286	110,52	0	0	0	112,94	0	0	1613066279
145	14502	0	0	14501	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
145	14503	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
145	14504	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
145	14505	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
145	14506	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
145	14507	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
146	14601	0	0	14602	14603	14604	0	0	0	1	0	37	1	2	0	2	0	3	1440	0	0	0	0	0	0	0	0	0	112,94	0	0	111,42	0	0	288	1441,52	1440	1440	112,94	0	112,94	112,94	0	0	399,42	288	111,42	0	0	0	112,94	0	0	1613066279
146	14602	0	0	14601	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
146	14603	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
146	14604	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
146	14605	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
146	14606	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
146	14607	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
147	14701	0	0	14702	14703	14704	0	0	0	1	0	37	1	2	0	2	0	3	1450	0	0	0	0	0	0	0	0	0	112,94	0	0	112,32	0	0	290	1450,62	1450	1450	112,94	0	112,94	112,94	0	0	402,32	290	112,32	0	0	0	112,94	0	0	1613066279
147	14702	0	0	14701	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
147	14703	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
147	14704	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
147	14705	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
147	14706	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
147	14707	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
148	14801	0	0	14802	14803	14804	0	0	0	1	0	37	1	2	0	2	0	3	1460	0	0	0	0	0	0	0	0	0	112,94	0	0	113,22	0	0	292	1459,72	1460	1460	112,94	0	112,94	112,94	0	0	405,22	292	113,22	0	0	0	112,94	0	0	1613066279
148	14802	0	0	14801	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
148	14803	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
148	14804	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
148	14805	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
148	14806	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
148	14807	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
149	14901	0	0	14902	14903	14904	0	0	0	1	0	37	1	2	0	2	0	3	1470	0	0	0	0	0	0	0	0	0	112,94	0	0	114,12	0	0	294	1468,82	1470	1470	112,94	0	112,94	112,94	0	0	408,12	294	114,12	0	0	0	112,94	0	0	1613066279
149	14902	0	0	14901	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
149	14903	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
149	14904	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
149	14905	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
149	14906	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
149	14907	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
150	15001	0	0	15002	15003	15004	0	0	0	1	0	37	1	2	0	2	0	3	1480	0	0	0	0	0	0	0	0	0	112,94	0	0	115,02	0	0	296	1477,92	1480	1480	112,94	0	112,94	112,94	0	0	411,02	296	115,02	0	0	0	112,94	0	0	1613066279
150	15002	0	0	15001	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
150	15003	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
150	15004	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
150	15005	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
150	15006	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
150	15007	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
151	15101	0	0	15102	15103	15104	0	0	0	1	0	37	1	2	0	2	0	3	1490	0	0	0	0	0	0	0	0	0	112,94	0	0	115,92	0	0	298	1487,02	1490	1490	112,94	0	112,94	112,94	0	0	413,92	298	115,92	0	0	0	112,94	0	0	1613066279
151	15102	0	0	15101	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
151	15103	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
151	15104	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
151	15105	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
151	15106	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
151	15107	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
152	15201	0	0	15202	15203	15204	0	0	0	1	0	37	1	2	0	2	0	3	1500	0	0	0	0	0	0	0	0	0	112,94	0	0	116,82	0	0	300	1496,12	1500	1500	112,94	0	112,94	112,94	0	0	416,82	300	116,82	0	0	0	112,94	0	0	1613066279
152	15202	0	0	15201	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
152	15203	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
152	15204	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
152	15205	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
152	15206	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
152	15207	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
153	15301	0	0	15302	15303	15304	0	0	0	1	0	37	1	2	0	2	0	3	1510	0	0	0	0	0	0	0	0	0	112,94	0	0	117,72	0	0	302	1505,22	1510	1510	112,94	0	112,94	112,94	0	0	419,72	302	117,72	0	0	0	112,94	0	0	1613066279
153	15302	0	0	15301	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
153	15303	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
153	15304	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
153	15305	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
153	15306	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
153	15307	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
154	15401	0	0	15402	15403	15404	0	0	0	1	0	37	1	2	0	2	0	3	1520	0	0	0	0	0	0	0	0	0	112,94	0	0	118,62	0	0	304	1514,32	1520	1520	112,94	0	112,94	112,94	0	0	422,62	304	118,62	0	0	0	112,94	0	0	1613066279
154	15402	0	0	15401	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
154	15403	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
154	15404	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
154	15405	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
154	15406	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
154	15407	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
155	15501	0	0	15502	15503	15504	0	0	0	1	0	37	1	2	0	2	0	3	1530	0	0	0	0	0	0	0	0	0	112,94	0	0	119,52	0	0	306	1523,42	1530	1530	112,94	0	112,94	112,94	0	0	425,52	306	119,52	0	0	0	112,94	0	0	1613066279
155	15502	0	0	15501	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
155	15503	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
155	15504	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	0	1302	0	0	1302	0	1302	1302	0	0	0	0	0	0	0	0	0	0	1302	1613066279
155	15505	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
