idhh	idperson	idorighh	idorigperson	idpartner	idmother	idfather	dct	drgn1	drgn2	dwt	drgur	dag	dgn	dms	dec	deh	dey	les	yem	yse	dra	yiy	ypt	yprrt	poa	bot_s	bfa01_s	bfa02_s	bdioa_s	bchmt_s	bun_s	tin_s	tscee_s	tscse_s	tscot_s	tscer_s	ils_dispy	ils_origy	ils_earns	ils_benmt	ils_bennt	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicdy	ils_sicer	ils_sicee	ils_sicse	ils_pen	ils_b1_bun	ils_b2_bfaed	ils_b2_bsaho	ils_b2_penhl	sid_h
76	7601	0	0	7602	7603	7604	0	0	0	1	0	37	1	2	0	2	0	3	750	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	890,04	750	750	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
76	7602	0	0	7601	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
76	7603	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
76	7604	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
76	7605	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
76	7606	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
76	7607	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
77	7701	0	0	7702	7703	7704	0	0	0	1	0	37	1	2	0	2	0	3	760	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	900,04	760	760	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
77	7702	0	0	7701	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
77	7703	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
77	7704	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
77	7705	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
77	7706	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
77	7707	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
78	7801	0	0	7802	7803	7804	0	0	0	1	0	37	1	2	0	2	0	3	770	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	910,04	770	770	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
78	7802	0	0	7801	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
78	7803	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
78	7804	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
78	7805	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
78	7806	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
78	7807	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
79	7901	0	0	7902	7903	7904	0	0	0	1	0	37	1	2	0	2	0	3	780	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	920,04	780	780	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
79	7902	0	0	7901	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
79	7903	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
79	7904	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
79	7905	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
79	7906	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
79	7907	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
80	8001	0	0	8002	8003	8004	0	0	0	1	0	37	1	2	0	2	0	3	790	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	930,04	790	790	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
80	8002	0	0	8001	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
80	8003	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
80	8004	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
80	8005	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
80	8006	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
80	8007	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
81	8101	0	0	8102	8103	8104	0	0	0	1	0	37	1	2	0	2	0	3	800	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	940,04	800	800	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
81	8102	0	0	8101	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
81	8103	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
81	8104	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
81	8105	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
81	8106	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
81	8107	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
82	8201	0	0	8202	8203	8204	0	0	0	1	0	37	1	2	0	2	0	3	810	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	950,04	810	810	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
82	8202	0	0	8201	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
82	8203	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
82	8204	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
82	8205	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
82	8206	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
82	8207	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
83	8301	0	0	8302	8303	8304	0	0	0	1	0	37	1	2	0	2	0	3	820	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	960,04	820	820	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
83	8302	0	0	8301	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
83	8303	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
83	8304	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
83	8305	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
83	8306	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
83	8307	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
84	8401	0	0	8402	8403	8404	0	0	0	1	0	37	1	2	0	2	0	3	830	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	970,04	830	830	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
84	8402	0	0	8401	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
84	8403	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
84	8404	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
84	8405	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
84	8406	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
84	8407	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
85	8501	0	0	8502	8503	8504	0	0	0	1	0	37	1	2	0	2	0	3	840	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	980,04	840	840	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
85	8502	0	0	8501	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
85	8503	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
85	8504	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
85	8505	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
85	8506	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
85	8507	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
86	8601	0	0	8602	8603	8604	0	0	0	1	0	37	1	2	0	2	0	3	850	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	990,04	850	850	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
86	8602	0	0	8601	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
86	8603	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
86	8604	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
86	8605	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
86	8606	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
86	8607	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
87	8701	0	0	8702	8703	8704	0	0	0	1	0	37	1	2	0	2	0	3	860	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	1000,04	860	860	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
87	8702	0	0	8701	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
87	8703	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
87	8704	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
87	8705	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
87	8706	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
87	8707	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
88	8801	0	0	8802	8803	8804	0	0	0	1	0	37	1	2	0	2	0	3	870	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	1010,04	870	870	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
88	8802	0	0	8801	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
88	8803	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
88	8804	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
88	8805	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
88	8806	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
88	8807	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
89	8901	0	0	8902	8903	8904	0	0	0	1	0	37	1	2	0	2	0	3	880	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	1020,04	880	880	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
89	8902	0	0	8901	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
89	8903	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
89	8904	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
89	8905	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
89	8906	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
89	8907	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
90	9001	0	0	9002	9003	9004	0	0	0	1	0	37	1	2	0	2	0	3	890	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	1030,04	890	890	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
90	9002	0	0	9001	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
90	9003	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
90	9004	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
90	9005	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
90	9006	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
90	9007	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
91	9101	0	0	9102	9103	9104	0	0	0	1	0	37	1	2	0	2	0	3	900	0	0	0	0	0	0	37,5	0	0	0	102,54	0	0	0	0	0	0	1040,04	900	900	140,04	0	140,04	140,04	0	0	0	0	0	0	0	0	102,54	37,5	0	1613066279
91	9102	0	0	9101	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	37,5	0	0	0	0	0	0	0	0	0	0	37,5	0	0	37,5	0	37,5	37,5	0	0	0	0	0	0	0	0	0	37,5	0	1613066279
91	9103	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	37,5	0	0	1100	0	0	0	0	0	0	0	1137,5	0	0	1137,5	0	1137,5	1137,5	0	0	0	0	0	0	0	0	0	37,5	1100	1613066279
